IsRaceOn,TimestampMS,EngineMaxRpm,EngineIdleRpm,CurrentEngineRpm,AccelerationX,AccelerationY,AccelerationZ,VelocityX,VelocityY,VelocityZ,AngularVelocityX,AngularVelocityY,AngularVelocityZ,Yaw,Pitch,Roll,NormalizedSuspensionTravelFrontLeft,NormalizedSuspensionTravelFrontRight,NormalizedSuspensionTravelRearLeft,NormalizedSuspensionTravelRearRight,TireSlipRatioFrontLeft,TireSlipRatioFrontRight,TireSlipRatioRearLeft,TireSlipRatioRearRight,WheelRotationSpeedFrontLeft,WheelRotationSpeedFrontRight,WheelRotationSpeedRearLeft,WheelRotationSpeedRearRight,WheelOnRumbleStripFrontLeft,WheelOnRumbleStripFrontRight,WheelOnRumbleStripRearLeft,WheelOnRumbleStripRearRight,WheelInPuddleDepthFrontLeft,WheelInPuddleDepthFrontRight,WheelInPuddleDepthRearLeft,WheelInPuddleDepthRearRight,SurfaceRumbleFrontLeft,SurfaceRumbleFrontRight,SurfaceRumbleRearLeft,SurfaceRumbleRearRight,TireSlipAngleFrontLeft,TireSlipAngleFrontRight,TireSlipAngleRearLeft,TireSlipAngleRearRight,TireCombinedSlipFrontLeft,TireCombinedSlipFrontRight,TireCombinedSlipRearLeft,TireCombinedSlipRearRight,SuspensionTravelMetersFrontLeft,SuspensionTravelMetersFrontRight,SuspensionTravelMetersRearLeft,SuspensionTravelMetersRearRight,CarOrdinal,CarClass,CarPerformanceIndex,DrivetrainType,NumCylinders,PositionX,PositionY,PositionZ,Speed,Power,Torque,TireTempFl,TireTempFr,TireTempRl,TireTempRr,Boost,Fuel,Distance,BestLapTime,LastLapTime,CurrentLapTime,CurrentRaceTime,Lap,RacePosition,Accelerator,Brake,Clutch,Handbrake,Gear,Steer,NormalDrivingLine,NormalAiBrakeDifference
True,25713312,13999.992,2099.9988,12111.614,27.309593,2.2468958,5.093549,-0.9322128,0.40318316,75.042206,-0.015836192,0.3099448,0.017188974,0.86857265,-0.010179156,-0.017977787,0.6119025,0.18264313,0.89463615,0.4845328,-0.0022032373,-0.005619796,0.06502118,0.078691445,246.52895,244.5354,226.03893,225.0725,0,0,0,0,0,0,0,0,0,0,0,0,0.24353187,0.23130797,0.18079421,0.12316991,0.24354184,0.23137623,0.19213094,0.14616145,0.017289974,-0.006722614,0.032085553,0.005172774,78,8,231,1,12,46.876835,-99.91715,-799.75336,75.04908,497363.22,392.16086,140.60092,139.84236,151.63397,151.63397,0,0.99739146,759.9982,0,0,14.016597,16.507969,0,1,255,0,0,0,5,43,200,0
True,25713421,13999.992,2099.9988,12195.895,20.75072,-2.2384584,4.933751,-0.77885437,0.16712129,75.49446,-0.033511866,0.19916113,-0.023018891,0.8948432,-0.009115742,-0.020871235,0.54008627,0.17406864,0.8273529,0.50059295,-0.0024742233,-0.005455295,0.07092723,0.079251945,247.71655,246.4132,227.33217,226.71252,0,0,0,0,0,0,0,0,0,0,0,0,0.18092988,0.17318644,0.14309128,0.09150232,0.1809468,0.17327233,0.15970531,0.121051826,0.013272606,-0.0072022676,0.02767013,0.006226711,78,8,231,1,12,53.01975,-99.80378,-794.58484,75.498665,498737.4,390.41443,140.68709,139.91321,151.69711,151.69711,0,0.9973598,768.1589,0,0,14.123264,16.614635,0,1,255,0,0,0,5,29,198,0
True,25713531,13999.992,2099.9988,12238.264,17.33387,2.5730593,4.5952234,-0.29511642,0.4056208,75.96538,-0.049302757,0.18365121,-0.026282359,0.9131749,-0.010970461,-0.022919698,0.5393235,0.24191245,0.81062394,0.52508795,-0.0021989318,-0.0024381408,0.052530743,0.062222484,249.2623,248.15709,228.17155,227.6544,0,0,0,0,0,0,0,0,0,0,0,0,0.12083944,0.115007505,0.08194595,0.03326718,0.120859444,0.11503334,0.09733765,0.07055737,0.013229936,-0.0034071133,0.026572302,0.007834181,78,8,231,1,12,59.339935,-99.6885,-789.55347,75.96703,499308.44,389.66074,140.77225,139.98619,151.76396,151.76396,0,0.99732816,776.32837,0,0,14.229932,16.721302,0,1,255,0,0,0,5,27,193,0
True,25713640,13999.992,2099.9988,12321.887,13.660822,0.40319705,4.465217,-0.29787064,0.3217529,76.4142,0.02244616,0.16293181,-0.04320687,0.9318416,-0.01236683,-0.02587948,0.4642002,0.19703043,0.76866513,0.55925465,-0.0020861574,-0.0032007971,0.05630915,0.065446965,250.61777,249.59892,229.62602,229.20128,0,0,0,0,0,0,0,0,0,0,0,0,0.11703054,0.11331405,0.07706387,0.030829692,0.117049135,0.11335925,0.095444016,0.07234484,0.0090275705,-0.005917795,0.023818783,0.010076351,78,8,231,1,12,65.802055,-99.54805,-784.6261,76.41546,500549.84,387.986,140.84918,140.05338,151.82442,151.82442,0,0.9972966,784.60126,0,0,14.336598,16.82797,0,1,255,0,0,0,5,26,188,0
True,25713765,13999.992,2099.9988,12226.127,12.882264,3.4109738,1.5989223,-0.16765976,0.3685162,76.59862,-0.032622352,0.09770144,0.010061093,0.95014894,-0.014167545,-0.027397193,0.55159265,0.374314,0.81563926,0.63340604,-0.06721232,-0.080143705,-0.015864944,-0.015113762,248.69496,247.52446,227.6916,227.20926,0,0,0,0,0,0,0,0,0,0,0,0,0.026969658,0.023691956,0.057540685,0.00869078,0.072421394,0.08357225,0.059687745,0.017434318,0.013916269,0.003999375,0.026901431,0.01494249,78,8,231,1,12,73.21854,-99.40306,-779.19,76.599686,281813.9,219.82642,140.93585,140.1319,151.89206,151.89206,-11.252983,0.99726444,793.95575,0,0,14.456599,16.947971,0,1,0,12,0,0,5,6,182,250
True,25713859,13999.992,2099.9988,11342.479,4.2009153,1.9484662,-28.114285,0.0042533875,1.2027637,73.15686,0.1219534,-0.020170938,-0.08721234,0.9520432,-0.006790785,-0.033040646,0.5710719,0.43906516,0.56042784,0.47097892,-0.28796306,-0.301739,-0.16654146,-0.1691079,228.68578,228.46048,211.52144,211.51712,0,0,0,0,0,0,0,0,0,0,0,0,-0.026926113,-0.034173556,0.023898056,-0.023617597,0.2892192,0.30366802,0.16824736,0.17074916,0.015005931,0.0076215267,0.010153338,0.004283309,78,8,231,1,12,79.732864,-99.22321,-774.5463,73.16675,-48340.41,-40.599094,141.017,140.21246,151.94366,151.94366,-11.592581,0.997256,802.12085,0,0,14.563266,17.054638,0,1,0,95,0,0,5,-11,180,209
True,25713968,13999.992,2099.9988,10738.978,-6.256442,0.5949529,-40.880676,0.3257141,1.4194595,68.60657,-0.017351951,-0.31239474,-0.054388765,0.93716305,-0.0020103317,-0.040059395,0.71031463,0.83397573,0.43057272,0.5001377,-0.24065754,-0.18142667,-0.18026052,-0.16791743,215.6223,219.72514,197.82611,199.94495,0,0,0,0,0,0,0,0,0,0,0,0,-0.16514993,-0.18094352,-0.04839005,-0.10419516,0.2918742,0.25623465,0.18664259,0.19761805,0.022795111,0.029712662,0.0016316772,0.006196834,78,8,231,1,12,85.880394,-99.06914,-770.14465,68.622025,-114790.734,-101.98979,141.10788,140.30653,151.9803,151.9803,-11.810889,0.997256,809.84937,0,0,14.669933,17.161304,0,1,0,95,0,0,5,-44,181,209
True,25714078,13999.992,2099.9988,9946.647,-15.456045,-0.6248262,-34.236797,1.2658329,1.3277856,64.94907,-0.034390103,-0.4049828,-0.01241133,0.896933,-0.0055861054,-0.043019604,0.50495374,0.75850725,0.26100236,0.49820498,-0.46537316,-0.25653943,-0.27758887,-0.22317469,195.84631,205.5325,183.19534,187.24702,0,0,0,0,0,0,0,0,0,0,0,0,-0.26617706,-0.28269142,-0.17142963,-0.22658588,0.5361179,0.38174194,0.3262571,0.3180379,0.011307307,0.025490984,-0.009496272,0.006070003,78,8,231,1,12,91.57985,-98.88725,-765.8942,64.97498,-96936.37,-92.832794,141.19096,140.39616,152.0096,152.0096,-12.0795555,0.997256,817.11816,0,0,14.776601,17.267973,0,1,0,72,0,0,5,-47,185,220
True,25714187,13999.992,2099.9988,9968.142,-24.648252,1.8708631,-24.003386,1.3540573,0.9167819,62.251892,-0.08695829,-0.29081446,-0.08490181,0.8554995,-0.015506934,-0.048736043,0.47239083,0.81696874,0.4044654,0.7415893,-0.010013279,0.0066653606,-0.030503422,-0.025689546,202.83624,204.96332,183.75256,185.36203,0,0,0,0,0,0,0,0,0,0,0,0,-0.21019633,-0.23139174,-0.19259381,-0.25749096,0.2104347,0.23148772,0.19499445,0.2587693,0.009485751,0.028761297,-8.159876E-05,0.022041947,78,8,231,1,12,96.87147,-98.71726,-761.6938,62.27336,-96752.09,-92.73412,141.27325,140.48486,152.0415,152.0415,-12.0725355,0.997256,823.94617,0,0,14.883267,17.37464,0,1,0,0,0,0,5,-25,194,0
True,25714296,13999.992,2099.9988,9811.988,-17.491693,1.1476529,-9.09218,0.19391441,0.62998796,61.579605,-0.009122122,-0.029267931,0.11459133,0.84329444,-0.023242781,-0.04700851,0.26291355,0.6602851,0.40196005,0.7353737,0.0057876837,0.0039085243,-0.014321389,-0.013189014,201.77222,201.8869,182.73155,182.91734,0,0,0,0,0,0,0,0,0,0,0,0,-0.084605925,-0.089632034,-0.011671734,-0.057267133,0.084803656,0.08971721,0.01847516,0.058766272,-0.0022323206,0.01999648,-0.00024601072,0.02163405,78,8,231,1,12,101.86799,-98.50358,-757.38135,61.583134,-93521.22,-90.988884,141.32257,140.55219,152.05832,152.05832,-12.12327,0.997256,830.5735,0,0,14.989935,17.481306,0,1,0,0,0,0,5,-15,212,0
