IsRaceOn,TimestampMS,EngineMaxRpm,EngineIdleRpm,CurrentEngineRpm,AccelerationX,AccelerationY,AccelerationZ,VelocityX,VelocityY,VelocityZ,AngularVelocityX,AngularVelocityY,AngularVelocityZ,Yaw,Pitch,Roll,NormalizedSuspensionTravelFrontLeft,NormalizedSuspensionTravelFrontRight,NormalizedSuspensionTravelRearLeft,NormalizedSuspensionTravelRearRight,TireSlipRatioFrontLeft,TireSlipRatioFrontRight,TireSlipRatioRearLeft,TireSlipRatioRearRight,WheelRotationSpeedFrontLeft,WheelRotationSpeedFrontRight,WheelRotationSpeedRearLeft,WheelRotationSpeedRearRight,WheelOnRumbleStripFrontLeft,WheelOnRumbleStripFrontRight,WheelOnRumbleStripRearLeft,WheelOnRumbleStripRearRight,WheelInPuddleDepthFrontLeft,WheelInPuddleDepthFrontRight,WheelInPuddleDepthRearLeft,WheelInPuddleDepthRearRight,SurfaceRumbleFrontLeft,SurfaceRumbleFrontRight,SurfaceRumbleRearLeft,SurfaceRumbleRearRight,TireSlipAngleFrontLeft,TireSlipAngleFrontRight,TireSlipAngleRearLeft,TireSlipAngleRearRight,TireCombinedSlipFrontLeft,TireCombinedSlipFrontRight,TireCombinedSlipRearLeft,TireCombinedSlipRearRight,SuspensionTravelMetersFrontLeft,SuspensionTravelMetersFrontRight,SuspensionTravelMetersRearLeft,SuspensionTravelMetersRearRight,CarOrdinal,CarClass,CarPerformanceIndex,DrivetrainType,NumCylinders,PositionX,PositionY,PositionZ,Speed,Power,Torque,TireTempFl,TireTempFr,TireTempRl,TireTempRr,Boost,Fuel,Distance,BestLapTime,LastLapTime,CurrentLapTime,CurrentRaceTime,Lap,RacePosition,Accelerator,Brake,Clutch,Handbrake,Gear,Steer,NormalDrivingLine,NormalAiBrakeDifference
True,25985000,13999.992,2099.9988,13044.283,1.533047,2.0591066,9.790279,-0.008384705,0.2657445,59.821125,-0.026645644,0.041894097,0.010259188,-0.43582898,0.0128067145,0.0011992052,0.39071593,0.3784991,0.75468904,0.7355056,-0.0045111226,-0.004290981,0.07346306,0.077834204,195.92287,195.67795,180.12611,180.03622,0,0,0,0,0,0,0,0,0,0,0,0,0.026567314,0.023810452,0.028082527,-0.014110835,0.026947586,0.024194011,0.07864763,0.07910296,0.0049168915,0.004233487,0.02290161,0.021642707,78,8,231,1,12,-69.67385,4.404713,398.43796,59.821712,505528.9,370.3763,191.07936,192.39755,174.35474,174.35474,0,0.9902739,3134.3398,0,0,70.65655,74.100525,0,1,255,0,0,0,3,8,27,0
True,25985109,13999.992,2099.9988,13310.075,2.3083858,0.3197738,8.914408,-0.044857025,0.25579572,60.757645,0.048222676,0.041747045,0.02495126,-0.43079934,0.011021317,0.0020907787,0.2868159,0.26293886,0.6903989,0.63361233,-0.005915456,-0.0065790503,0.102461666,0.09041189,198.87851,198.60341,183.84702,183.23952,0,0,0,0,0,0,0,0,0,0,0,0,0.032030184,0.030417552,0.030610327,-0.010843616,0.03257185,0.031120915,0.106936365,0.091059834,-0.00089523196,-0.002230905,0.018682607,0.014956027,78,8,231,1,12,-72.37667,4.365776,404.275,60.758194,500697.25,359.4885,191.0639,192.37914,174.39392,174.39392,0,0.9902421,3140.7722,0,0,70.763214,74.20719,0,1,255,0,0,0,3,8,27,0
True,25985218,13999.992,2099.9988,12467.112,3.2449026,-0.14029536,5.0393224,-0.028474808,0.1562196,61.28413,0.033775438,0.07191893,0.016594442,-0.42542565,0.012049091,0.003328559,0.38030583,0.33403596,0.73938924,0.6977664,0.0072914003,0.008571838,-0.0915964,-0.0932414,201.14986,200.77455,179.68044,179.27098,0,0,0,0,0,0,0,0,0,0,0,0,0.06081249,0.059254058,0.035089742,-0.007878123,0.06124805,0.059870858,0.09808767,0.09357363,0.004334554,0.0017462373,0.02189757,0.019166097,78,8,231,1,12,-75.0915,4.299742,410.20926,61.284336,-154442.58,-120.081184,191.04874,192.36047,174.42912,174.42912,0,0.9902184,3147.296,0,0,70.86988,74.31386,0,1,255,0,0,0,3,16,26,0
True,25985343,13999.992,2099.9988,10777.694,6.374159,-1.9751433,-3.3862784,-0.24224663,0.5002018,60.56888,-0.017895773,0.16931832,0.05465288,-0.4090949,0.019551456,0.009855731,0.45414954,0.3773008,0.5535719,0.52475053,0.001684859,0.0019448271,0.0006646788,0.0025955436,198.93042,197.92502,180.6713,179.88017,0,0,0,0,0,0,0,0,0,0,0,0,0.07178926,0.065096274,0.07620156,0.03038595,0.07180902,0.06512532,0.07620446,0.030496603,0.008465342,0.004166454,0.00970342,0.007812038,78,8,231,1,12,-78.0669,4.235185,416.87134,60.571426,-111858.75,-98.57773,191.04065,192.34747,174.46204,174.46204,0,0.9902184,3154.5774,0,0,70.98988,74.43386,0,1,255,0,0,0,4,18,21,0
True,25985437,13999.992,2099.9988,11794.177,6.365663,0.86948603,-3.7813804,-0.09674072,0.5560813,60.245705,0.019465048,0.022954885,-0.035572913,-0.40087274,0.01817101,0.011639124,0.46625197,0.32213798,0.68345946,0.58497256,-0.0039688246,-0.005108032,0.1274273,0.12986846,197.21558,197.03258,183.6069,183.65463,0,0,0,0,0,0,0,0,0,0,0,0,0.017411502,0.013250324,0.039889038,-0.004035747,0.017858107,0.014200812,0.13352472,0.12993115,0.009142347,0.0010806695,0.018227212,0.011764072,78,8,231,1,12,-80.295746,4.17696,422.04504,60.248352,494023.94,396.1073,191.03265,192.33273,174.49179,174.49179,0,0.9902118,3160.1907,0,0,71.08321,74.5272,0,1,255,0,0,0,4,2,16,0
True,25985546,13999.992,2099.9988,11410.668,1.6014974,-0.5743721,7.393729,0.010046005,0.103005886,61.400433,-0.060490265,-0.005397001,-0.064361855,-0.40044507,0.013710927,0.0033085474,0.398017,0.29535258,0.71856904,0.6607638,-0.0043094833,-0.004209507,0.073984765,0.07296782,200.97249,201.0102,184.74046,184.749,0,0,0,0,0,0,0,0,0,0,0,0,0.0007405227,-0.0012559596,0.02108968,-0.021026792,0.0043726447,0.0043928786,0.076931916,0.075937,0.00532531,-0.00041769445,0.02053126,0.016737826,78,8,231,1,12,-83.14736,4.093056,428.77148,61.400524,484204.84,405.66348,191.01294,192.30917,174.53415,174.53415,0,0.99017745,3167.4663,0,0,71.20322,74.647194,0,1,255,0,0,0,4,0,8,0
True,25985656,13999.992,2099.9988,11558.294,-0.31317186,2.0521421,8.011327,0.010047913,0.21170816,62.27603,0.000710849,-0.014993425,-0.0009888654,-0.40150285,0.010430415,-8.597527E-05,0.3421889,0.35952502,0.6728429,0.65747875,-0.0055330317,-0.00511598,0.07712289,0.0759562,203.72604,203.82535,187.44856,187.47057,0,0,0,0,0,0,0,0,0,0,0,0,-0.011232446,-0.011510358,0.018381475,-0.025801096,0.0125212725,0.012596095,0.079283156,0.08021871,0.0022023097,0.0031720847,0.017530508,0.016522244,78,8,231,1,12,-85.72058,4.033821,434.846,62.27639,487490.25,402.7566,190.99638,192.293,174.57526,174.57526,0,0.9901468,3174.036,0,0,71.30988,74.75386,0,1,255,0,0,0,4,-3,0,0
True,25985765,13999.992,2099.9988,11750.351,-0.61966705,-2.0876327,7.996115,0.019479752,0.060464263,63.12392,-0.05276537,-0.005704662,0.005570478,-0.40291944,0.012547593,0.00013290066,0.31794542,0.35264322,0.65605396,0.6544479,-0.004793272,-0.004546991,0.08351208,0.08242438,206.59601,206.63791,190.19864,190.18112,0,0,0,0,0,0,0,0,0,0,0,0,0.00081826665,-0.0028536383,0.017336065,-0.025255833,0.004862614,0.0053682756,0.08529248,0.086206935,0.0008461401,0.0027871206,0.016428746,0.01632335,78,8,231,1,12,-88.33789,3.971986,441.00107,63.123955,491191.4,399.14642,190.97739,192.27316,174.61049,174.61049,0,0.99011576,3180.6963,0,0,71.41655,74.86053,0,1,255,0,0,0,4,0,249,0
True,25985890,13999.992,2099.9988,11786.427,-0.107684135,1.1943723,7.247665,0.010765076,0.3714758,64.01195,0.042071708,-0.0006826485,-0.020925483,-0.40300238,0.011654743,-0.0024245854,0.29745126,0.25525686,0.6698197,0.6472122,-0.0035101308,-0.003088905,0.06551274,0.066356026,209.49052,209.50954,192.43169,192.4568,0,0,0,0,0,0,0,0,0,0,0,0,0.00058399694,-0.0022866044,0.019682584,-0.02086044,0.0035583803,0.003843162,0.068405576,0.06955775,-0.00030029565,-0.0026606321,0.017332114,0.01584851,78,8,231,1,12,-91.33028,3.9201698,448.0234,64.01302,365138.44,296.1763,190.96126,192.25452,174.66121,174.66121,-11.424714,0.99008185,3188.2993,0,0,71.53655,74.98053,0,1,0,0,0,0,4,0,240,0
True,25986000,13999.992,2099.9988,11410.312,-0.088451624,1.158061,-8.353875,-0.001909256,0.38957468,63.178455,0.08797643,0.00081860716,0.00951278,-0.40294775,0.013418894,-0.002134033,0.42381865,0.43137902,0.69625366,0.7079521,-0.13831653,-0.1412756,-0.066558994,-0.06658614,202.40576,202.33849,185.98732,185.97275,0,0,0,0,0,0,0,0,0,0,0,0,0.00074577914,-0.0013065046,0.022920579,-0.02266633,0.13831854,0.14128163,0.07039498,0.070338294,0.006768644,0.0071915686,0.019066826,0.019834526,78,8,231,1,12,-94.00362,3.856786,454.29532,63.179657,32883.043,27.503418,190.94781,192.24054,174.693,174.693,-11.567333,0.9900681,3195.0916,0,0,71.64322,75.0872,0,1,0,67,0,0,4,0,233,223
