IsRaceOn,TimestampMS,EngineMaxRpm,EngineIdleRpm,CurrentEngineRpm,AccelerationX,AccelerationY,AccelerationZ,VelocityX,VelocityY,VelocityZ,AngularVelocityX,AngularVelocityY,AngularVelocityZ,Yaw,Pitch,Roll,NormalizedSuspensionTravelFrontLeft,NormalizedSuspensionTravelFrontRight,NormalizedSuspensionTravelRearLeft,NormalizedSuspensionTravelRearRight,TireSlipRatioFrontLeft,TireSlipRatioFrontRight,TireSlipRatioRearLeft,TireSlipRatioRearRight,WheelRotationSpeedFrontLeft,WheelRotationSpeedFrontRight,WheelRotationSpeedRearLeft,WheelRotationSpeedRearRight,WheelOnRumbleStripFrontLeft,WheelOnRumbleStripFrontRight,WheelOnRumbleStripRearLeft,WheelOnRumbleStripRearRight,WheelInPuddleDepthFrontLeft,WheelInPuddleDepthFrontRight,WheelInPuddleDepthRearLeft,WheelInPuddleDepthRearRight,SurfaceRumbleFrontLeft,SurfaceRumbleFrontRight,SurfaceRumbleRearLeft,SurfaceRumbleRearRight,TireSlipAngleFrontLeft,TireSlipAngleFrontRight,TireSlipAngleRearLeft,TireSlipAngleRearRight,TireCombinedSlipFrontLeft,TireCombinedSlipFrontRight,TireCombinedSlipRearLeft,TireCombinedSlipRearRight,SuspensionTravelMetersFrontLeft,SuspensionTravelMetersFrontRight,SuspensionTravelMetersRearLeft,SuspensionTravelMetersRearRight,CarOrdinal,CarClass,CarPerformanceIndex,DrivetrainType,NumCylinders,PositionX,PositionY,PositionZ,Speed,Power,Torque,TireTempFl,TireTempFr,TireTempRl,TireTempRr,Boost,Fuel,Distance,BestLapTime,LastLapTime,CurrentLapTime,CurrentRaceTime,Lap,RacePosition,Accelerator,Brake,Clutch,Handbrake,Gear,Steer,NormalDrivingLine,NormalAiBrakeDifference
True,25189312,13999.992,2099.9988,5129.3,9.22649,-0.104717836,-1.5756915,-0.16682243,0.22893873,23.771404,-0.012970108,0.38645786,-0.012116203,2.0740047,0.010571154,0.009524147,0.46346205,0.27558443,0.5567927,0.4073788,0.0018876493,0.0036960621,-0.011649973,-0.001992354,79.02458,76.74132,71.56593,69.74895,0,0,0,0,0,0,0,0,0,0,0,0,0.23479593,0.23297656,0.19847588,0.158166,0.23480351,0.23300587,0.1988175,0.15817855,0.008986279,-0.0015235171,0.009914786,0.00010959059,78,8,231,1,12,-121.391174,0.3442386,87.359116,23.77309,-8997.689,-16.741182,141.00328,139.88995,154.73515,154.73515,0,0.99791765,797.0966,0,0,20.80187,22.108261,0,1,11,0,0,0,3,73,232,0
True,25189421,13999.992,2099.9988,5126.7866,9.194611,0.080203354,-0.59399295,-0.13912392,0.21103898,23.688473,-0.0024714982,0.36088935,-0.014542558,2.1142006,0.008982816,0.00848931,0.44662407,0.2554196,0.5762753,0.4283101,0.0012599896,0.00056754105,-0.005099964,0.029260788,78.6576,76.49569,71.32806,69.93582,0,0,0,0,0,0,0,0,0,0,0,0,0.23955217,0.23937556,0.18336748,0.14294286,0.23955548,0.23937623,0.18343839,0.14590701,0.0080443695,-0.0026515275,0.01119332,0.0014831945,78,8,231,1,12,-119.19228,0.34285033,86.10765,23.68982,5890.3223,10.970036,140.99,139.87622,154.71774,154.71774,0,0.99791753,799.6417,0,0,20.908537,22.21493,0,1,27,0,0,0,3,72,225,0
True,25189531,13999.992,2099.9988,5122.2983,8.657895,-0.10294665,-0.09684849,-0.10585976,0.22171895,23.661257,0.015311446,0.3456285,-0.014159132,2.151542,0.009679045,0.0071930788,0.42745978,0.24761909,0.5694524,0.42511287,0.0004205666,0.0007142321,-0.002400831,0.030917818,78.49995,76.44122,71.22929,69.90252,0,0,0,0,0,0,0,0,0,0,0,0,0.23830414,0.23879476,0.16742101,0.12681529,0.23830451,0.23879583,0.16743822,0.1305298,0.006972328,-0.0030878857,0.01074557,0.0012733787,78,8,231,1,12,-117.04952,0.34258127,84.7716,23.66253,8690.707,16.20228,140.97762,139.86368,154.69887,154.69887,0,0.997917,802.278,0,0,21.015205,22.321596,0,1,30,0,0,0,3,72,220,0
True,25189656,13999.992,2099.9988,5107.126,8.4995,-0.13166672,-0.12442255,-0.09349918,0.2198736,23.623535,-0.0048783766,0.3611349,0.0004966757,2.1938267,0.0101809725,0.006639108,0.43538898,0.2889363,0.56202424,0.4140608,0.00041607517,0.0013142517,-0.0067783184,0.027769323,78.44066,76.29801,71.1127,69.72256,0,0,0,0,0,0,0,0,0,0,0,0,0.24052261,0.24166442,0.16767976,0.12685522,0.24052297,0.241668,0.1678167,0.12985909,0.0074158832,-0.0007766187,0.010258101,0.0005480945,78,8,231,1,12,-114.70457,0.3404663,83.17436,23.624743,5040.887,9.425363,140.96458,139.8509,154.6771,154.6771,0,0.99791634,805.3535,0,0,21.135206,22.441597,0,1,26,0,0,0,3,75,222,0
True,25189750,13999.992,2099.9988,5052.497,8.697915,0.15207295,-0.5171833,-0.09108925,0.21537694,23.541935,-0.009804226,0.3771161,0.010829997,2.2330897,0.008843505,0.0076841367,0.44695252,0.3191472,0.5777917,0.42441055,0.0017716911,0.003487495,-0.013236434,-0.00624355,78.24704,76.02027,70.82505,69.02808,0,0,0,0,0,0,0,0,0,0,0,0,0.23398294,0.23551483,0.17186135,0.13124244,0.23398964,0.23554066,0.17237031,0.13139087,0.008062743,0.0009133667,0.01129283,0.0012272894,78,8,231,1,12,-112.68497,0.33944628,81.67358,23.543095,-12069.352,-22.800774,140.95367,139.8404,154.65903,154.65903,0,0.9979162,807.87396,0,0,21.241873,22.548264,0,1,7,0,0,0,3,76,230,0
True,25189859,13999.992,2099.9988,5013.323,8.9601555,0.20968439,-1.478519,-0.10665798,0.22551659,23.33295,-0.0056157503,0.40084302,0.004609119,2.274561,0.007747546,0.009006349,0.4482342,0.29491878,0.5869208,0.43537235,0.003012878,0.0065772147,-0.026476232,-0.018666055,77.63787,75.29243,70.10967,68.19639,0,0,0,0,0,0,0,0,0,0,0,0,0.26369956,0.2653288,0.18528582,0.14589232,0.26371676,0.2654103,0.18716791,0.14708157,0.00813444,-0.000441961,0.011891924,0.0019466504,78,8,231,1,12,-110.73981,0.3425036,80.10358,23.334282,-18044.68,-34.366634,140.94356,139.83032,154.64238,154.64238,0,0.9979162,810.3052,0,0,21.34854,22.65493,0,1,0,0,0,0,3,82,239,0
True,25189968,13999.992,2099.9988,4971.557,9.750364,0.0597097,-1.6751518,-0.11817074,0.22665259,23.116268,0.004378561,0.4493394,-0.0057606236,2.3199563,0.0072673056,0.009519658,0.45999193,0.26750845,0.57443345,0.4215822,0.0029556565,0.009035484,-0.028505858,-0.01890226,77.05509,74.44681,69.5628,67.42725,0,0,0,0,0,0,0,0,0,0,0,0,0.314435,0.31869847,0.20700634,0.16795167,0.3144489,0.31882653,0.20895982,0.16901201,0.008792162,-0.001975283,0.011072449,0.0010416806,78,8,231,1,12,-108.88043,0.34793252,78.46716,23.117683,-17642.406,-33.87956,140.94049,139.82645,154.62772,154.62772,0,0.9979162,812.7269,0,0,21.455206,22.761599,0,1,0,0,0,0,3,94,245,0
True,25190078,13999.992,2099.9988,4922.73,10.1520405,-0.31214964,-1.6463165,-0.1700182,0.22184017,22.901785,0.02972051,0.4659483,-0.01621275,2.3692436,0.008282904,0.008493343,0.45998272,0.23879874,0.5647842,0.40928343,0.004132892,0.009266841,-0.029511916,-0.019781848,76.38996,73.667885,68.938324,66.71991,0,0,0,0,0,0,0,0,0,0,0,0,0.32882786,0.33508888,0.23204553,0.19304007,0.32885385,0.335217,0.23391469,0.19405101,0.008791648,-0.003581293,0.010439225,0.00023458153,78,8,231,1,12,-107.11506,0.35299718,76.76268,22.90349,-17173.959,-33.305813,140.93997,139.82489,154.61606,154.61606,0,0.9979162,815.135,0,0,21.561874,22.868265,0,1,0,0,0,0,3,94,247,0
True,25190203,13999.992,2099.9988,4868.3975,10.460815,-0.6267571,-1.5860653,-0.20875168,0.25498304,22.662243,0.033755958,0.48631048,-0.0107443,2.4258506,0.012781144,0.007359617,0.4450114,0.24042326,0.5594947,0.38522598,0.0029378568,0.008287503,-0.03269814,-0.022482032,75.64537,72.80493,68.235954,65.922554,0,0,0,0,0,0,0,0,0,0,0,0,0.3384108,0.34388477,0.2519033,0.21255402,0.33842355,0.3439846,0.2540166,0.2137397,0.007954158,-0.0034904182,0.010092102,-0.0013441741,78,8,231,1,12,-105.24767,0.35277086,74.766525,22.66464,-16656.135,-32.66309,140.94173,139.8258,154.60567,154.60567,0,0.9979162,817.82294,0,0,21.681875,22.988266,0,1,0,0,0,0,3,94,247,0
True,25190296,13999.992,2099.9988,4825.756,11.313933,-0.2092837,-1.5765381,-0.2344122,0.22410488,22.443039,-0.038685877,0.5329275,0.0050353026,2.4804761,0.0120527465,0.0078494875,0.48441175,0.29165605,0.5562532,0.3658981,0.0029152837,0.007234584,-0.032644965,-0.021859447,75.12806,72.001015,67.758804,65.21852,0,0,0,0,0,0,0,0,0,0,0,0,0.3386116,0.34147477,0.27806318,0.23958758,0.33862415,0.3415514,0.2799729,0.2405827,0.010158196,-0.00062447786,0.00987938,-0.0026125535,78,8,231,1,12,-103.70123,0.34723294,72.92415,22.445383,-16254.56,-32.158268,140.9448,139.82797,154.59953,154.59953,0,0.9979162,820.1987,0,0,21.788542,23.094933,0,1,0,0,0,0,3,96,246,0
