PositionX,PositionY,PositionZ
819.1262,244.6595,5374.3364
818.90643,244.72797,5370.894
818.71295,244.80049,5367.4883
818.57904,244.86101,5364.7905
818.4409,244.9352,5361.4536
818.3442,245.00601,5358.157
818.30273,245.07906,5354.9033
818.315,245.14151,5352.3306
818.38696,245.22102,5349.1514
818.4871,245.28122,5346.6357
818.6669,245.35104,5343.531
818.9166,245.42041,5340.4707
819.2397,245.49092,5337.457
819.5503,245.54736,5335.0786
820.0081,245.62004,5332.1445
820.5396,245.69057,5329.247
821.01105,245.74092,5326.9517
821.6635,245.80017,5324.1143
822.3785,245.85889,5321.308
822.97284,245.90508,5319.068
823.74335,245.95744,5316.261
824.54877,246.00233,5313.441
825.23065,246.03389,5311.1763
826.1467,246.06726,5308.3477
827.13635,246.09743,5305.513
827.97797,246.12125,5303.239
829.09796,246.15926,5300.389
830.2843,246.20863,5297.5327
831.2731,246.24458,5295.237
832.5544,246.28719,5292.3447
833.87616,246.33015,5289.43
834.95416,246.36266,5287.0815
836.32043,246.39572,5284.118
837.7024,246.4212,5281.12
839.0969,246.44797,5278.0835
840.21796,246.47678,5275.628
841.6252,246.52448,5272.5244
843.03754,246.5833,5269.387
844.1711,246.63174,5266.852
845.5889,246.69034,5263.6523
847.00055,246.7468,5260.4175
848.11414,246.79108,5257.808
849.47144,246.84697,5254.53
850.77716,246.90318,5251.246
851.78,246.94588,5248.618
852.97473,246.99873,5245.326
854.09515,247.05267,5242.0303
854.93475,247.09619,5239.3926
855.9139,247.14796,5236.0996
856.8129,247.19786,5232.8086
857.4723,247.23755,5230.1763
858.23376,247.27867,5226.8867
858.9435,247.3003,5223.59
859.46747,247.30948,5220.937
860.0665,247.31215,5217.5977
860.6123,247.29982,5214.236
861.1058,247.2732,5210.8506
861.4586,247.24466,5208.1235
861.8437,247.20206,5204.691
862.16895,247.15,5201.236
862.3936,247.09732,5198.4595
862.6233,247.02266,5194.968
862.7768,246.94928,5191.451
862.8438,246.89268,5188.624
862.85846,246.82399,5185.07
862.7968,246.75636,5181.4985
862.68994,246.70381,5178.6367
862.48254,246.64032,5175.0557
862.1972,246.57814,5171.471
861.89813,246.5392,5168.6084
861.43506,246.50502,5165.038
860.8815,246.48105,5161.479
860.23004,246.47256,5157.933
859.6393,246.47704,5155.1055
858.8155,246.49854,5151.572
858.11584,246.53192,5148.7373
857.1954,246.58948,5145.191
856.1957,246.65283,5141.66
855.12555,246.71172,5138.1494
854.2218,246.7542,5135.349
853.0338,246.80444,5131.8564
851.7853,246.84827,5128.3657
850.73956,246.88136,5125.576
849.3728,246.92075,5122.0923
847.6411,246.96811,5117.913
845.7883,247.02509,5113.734
844.16595,247.07005,5110.2563
842.13824,247.11258,5106.084
840.3677,247.1516,5102.6123
838.8937,247.19232,5099.838
836.9824,247.2593,5096.369
835.00006,247.35098,5092.902
833.37103,247.43755,5090.128
831.30475,247.56616,5086.649
829.2081,247.71313,5083.154
827.08606,247.86926,5079.64
825.369,248.00243,5076.8154
823.1982,248.18436,5073.2627
821.45056,248.347,5070.4
819.262,248.56277,5066.7983
817.07715,248.79456,5063.168
814.8978,249.03625,5059.5054
813.15967,249.2398,5056.544
810.99457,249.49611,5052.8066
809.26874,249.70094,5049.7896
807.11804,249.96153,5045.981
804.9749,250.22838,5042.1377
803.26434,250.44843,5039.0396
801.1298,250.72601,5035.1475
799.00696,250.99664,5031.2725
797.33484,251.20303,5028.2236
795.2939,251.45737,5024.5083
793.3199,251.71538,5020.923
791.4005,251.97214,5017.4478
789.8987,252.16893,5014.738
788.05774,252.40192,5011.4287
786.2597,252.62465,5008.2183
784.84827,252.79478,5005.7173
783.1129,252.99565,5002.6685
781.40436,253.17717,4999.691
780.06036,253.31024,4997.3647
778.4089,253.47118,4994.535
776.7785,253.6277,4991.7793
775.48413,253.74525,4989.6143
773.87164,253.88579,4986.9453
772.2542,254.02509,4984.308
770.6216,254.1667,4981.7017
769.30054,254.27995,4979.638
767.6324,254.41754,4977.0884
766.282,254.5208,4975.0693
764.56793,254.64253,4972.5767
762.82007,254.76015,4970.125
761.03186,254.87543,4967.7188
759.56793,254.96622,4965.828
757.69586,255.07375,4963.504
756.1671,255.15105,4961.677
754.2137,255.23758,4959.4346
752.20844,255.31784,4957.2456
750.56244,255.37877,4955.5376
748.45,255.45236,4953.4595
746.279,255.52014,4951.439
744.0508,255.58058,4949.4653
742.22504,255.62704,4947.9155
739.89056,255.68219,4946.0107
737.98175,255.72116,4944.508
735.54004,255.76578,4942.656
733.03,255.81207,4940.8384
730.45544,255.86111,4939.058
728.35266,255.89777,4937.6567
725.67084,255.93741,4935.9326
723.4811,255.96556,4934.5776
720.68506,256.0007,4932.919
717.8228,256.0379,4931.306
714.898,256.07724,4929.739
712.51526,256.10883,4928.5127
709.4864,256.14963,4927.0127
706.40344,256.19016,4925.5483
703.902,256.2171,4924.399
700.7284,256.24622,4922.99
697.4983,256.27853,4921.617
694.876,256.3079,4920.546
691.5517,256.34824,4919.237
688.1822,256.3854,4917.9556
685.4525,256.41342,4916.951
681.9943,256.45343,4915.7314
678.4848,256.50104,4914.5547
675.645,256.53915,4913.6387
671.3304,256.59647,4912.308
666.9468,256.66144,4911.043
663.24567,256.71484,4910.0376
660.25183,256.7548,4909.2695
656.47003,256.80237,4908.3613
652.6448,256.8513,4907.521
649.55597,256.88925,4906.897
645.6547,256.93472,4906.181
641.717,256.98175,4905.548
638.55286,257.01614,4905.1
634.5877,257.04987,4904.6104
630.61084,257.08362,4904.217
627.41296,257.1143,4903.974
623.3964,257.1488,4903.748
619.34845,257.17996,4903.6084
616.09314,257.20596,4903.567
612.00854,257.23807,4903.6025
607.90533,257.26495,4903.7275
604.61273,257.28793,4903.901
600.49115,257.3193,4904.212
596.362,257.33676,4904.596
593.0509,257.34097,4904.9565
588.90405,257.34003,4905.485
584.7567,257.3355,4906.1064
581.4409,257.3243,4906.663
577.31464,257.30423,4907.439
574.0381,257.28296,4908.12
569.9792,257.2461,4909.0366
565.9705,257.20395,4910.0312
562.01764,257.1635,4911.1157
558.88983,257.12775,4912.041
555.01544,257.07562,4913.268
551.939,257.02756,4914.3066
548.11194,256.9639,4915.6885
544.3121,256.89984,4917.165
540.5347,256.83475,4918.7363
537.52594,256.77396,4920.047
533.7878,256.69736,4921.769
530.0854,256.63065,4923.603
526.4192,256.56778,4925.537
523.51056,256.51846,4927.154
519.9089,256.45654,4929.259
516.3637,256.3963,4931.4507
513.5767,256.34772,4933.258
510.162,256.2865,4935.574
507.48862,256.2386,4937.472
504.22174,256.18195,4939.9023
501.04333,256.13266,4942.396
498.5627,256.0985,4944.4365
495.53735,256.0586,4947.036
492.59998,256.02567,4949.6943
490.31964,256.00687,4951.86
487.54245,255.98465,4954.6104
484.84842,255.96121,4957.403
482.2481,255.94553,4960.2456
480.23953,255.9422,4962.5576
477.8057,255.93991,4965.4897
475.4508,255.93526,4968.4683
473.62048,255.92976,4970.888
471.38956,255.91786,4973.965
469.2172,255.8993,4977.1016
467.0994,255.8719,4980.297
465.44348,255.84459,4982.9004
463.4154,255.79904,4986.208
461.81937,255.7584,4988.897
459.84485,255.7152,4992.307
457.91415,255.67128,4995.77
456.412,255.6297,4998.582
454.59344,255.57503,5002.153
452.83667,255.51587,5005.7817
451.138,255.45125,5009.4673
449.49268,255.38191,5013.21
447.89902,255.31274,5017.0103
446.05502,255.23793,5021.6426
444.86118,255.18977,5024.772
443.40674,255.13321,5028.7305
442.2698,255.09001,5031.932
440.879,255.03883,5035.9746
439.51813,254.98753,5040.055
438.1807,254.93202,5044.1787
437.12735,254.88664,5047.5054
435.82486,254.81763,5051.692
434.53946,254.74,5055.9033
433.52597,254.677,5059.2803
432.27762,254.59695,5063.495
431.0437,254.49878,5067.6943
430.06723,254.40761,5071.0327
428.86243,254.29443,5075.174
427.67285,254.17763,5079.278
426.73145,254.07793,5082.5317
425.5649,253.94174,5086.566
424.41052,253.80173,5090.5566
423.4931,253.68942,5093.72
422.35223,253.5391,5097.6396
421.21613,253.38591,5101.52
420.31073,253.26147,5104.5933
419.18124,253.10072,5108.399
418.0514,252.94356,5112.163
417.14612,252.82106,5115.144
416.0155,252.65923,5118.829
414.88205,252.49138,5122.4644
413.9686,252.35548,5125.3374
412.8166,252.18086,5128.8853
411.6477,252.00674,5132.383
410.69485,251.86807,5135.1514
409.4713,251.6966,5138.587
408.20404,251.5336,5141.99
406.89053,251.3745,5145.362
405.8037,251.24884,5148.034
404.3947,251.09824,5151.338
403.22626,250.98141,5153.952
401.7145,250.83981,5157.1826
400.14462,250.70369,5160.3677
398.515,250.57112,5163.5083
397.16513,250.46906,5165.9834
395.41357,250.34401,5169.036
393.5947,250.21742,5172.05
392.0884,250.11751,5174.436
390.13965,249.99663,5177.3936
388.1233,249.88026,5180.3286
386.4691,249.792,5182.6655
384.3684,249.68707,5185.583
382.2361,249.58551,5188.498
380.07278,249.48927,5191.4106
378.32407,249.41936,5193.7407
376.11505,249.33589,5196.657
373.87753,249.25237,5199.5713
372.07483,249.19594,5201.8857
369.82797,249.14062,5204.7363
367.59912,249.08578,5207.5264
365.8239,249.04729,5209.702
363.60785,249.00775,5212.347
361.83594,248.97617,5214.4067
359.61606,248.94215,5216.9014
357.38,248.91766,5219.306
355.1252,248.8967,5221.6274
353.3038,248.87804,5223.4316
350.99838,248.85242,5225.622
348.65485,248.83131,5227.7324
346.2731,248.8162,5229.7607
344.34384,248.80406,5231.3286
341.9045,248.78955,5233.2183
339.43457,248.77815,5235.0254
337.43512,248.76924,5236.415
334.90057,248.75853,5238.0835
332.3207,248.7503,5239.6753
330.2252,248.74536,5240.894
327.56537,248.74095,5242.3506
325.40308,248.73892,5243.4688
322.65628,248.73715,5244.8203
319.85248,248.73697,5246.1094
316.99432,248.7395,5247.3364
314.08154,248.74246,5248.505
311.7102,248.74393,5249.3994
308.69116,248.74803,5250.4604
306.23,248.75781,5251.2554
303.09906,248.77637,5252.197
299.9156,248.79561,5253.113
296.67892,248.81366,5253.9727
294.0536,248.82619,5254.622
290.72302,248.84569,5255.3877
288.02066,248.86919,5255.963
284.598,248.90591,5256.651
281.13248,248.94777,5257.317
277.6546,248.99364,5257.963
274.8547,249.03757,5258.4644
271.32318,249.1023,5259.069
267.75958,249.1671,5259.6504
264.87897,249.21909,5260.0967
261.25284,249.29005,5260.622
257.60593,249.37012,5261.109
254.6798,249.44133,5261.4653
251.00406,249.53612,5261.8687
247.29893,249.63826,5262.226
244.31143,249.7201,5262.4824
240.54199,249.82513,5262.7646
236.73596,249.94055,5263.0015
232.89821,250.06451,5263.198
229.80438,250.1675,5263.327
225.907,250.30101,5263.4536
221.9741,250.44063,5263.5386
218.80484,250.56001,5263.573
214.8162,250.7136,5263.576
210.79633,250.87048,5263.5312
207.55902,250.99736,5263.46
203.48663,251.15762,5263.3267
199.38432,251.32228,5263.1426
196.08418,251.45108,5262.966
191.9318,251.60565,5262.713
187.75075,251.75928,5262.4277
184.38617,251.8793,5262.192
180.15427,252.02295,5261.8975
175.88928,252.15416,5261.608
172.4551,252.2531,5261.3813
168.13287,252.37808,5261.1094
163.77852,252.5087,5260.863
160.2715,252.61327,5260.6875
155.8592,252.74397,5260.499
151.42116,252.88988,5260.354
146.98618,253.05165,5260.252
143.42972,253.18561,5260.195
138.96342,253.3514,5260.147
134.47523,253.51976,5260.1245
130.86765,253.65556,5260.123
126.34333,253.83133,5260.1445
121.81259,254.00616,5260.1953
118.195114,254.14305,5260.2637
113.68709,254.32265,5260.3887
109.19992,254.50067,5260.5503
105.621376,254.63878,5260.708
101.17762,254.80418,5260.944
96.779976,254.9756,5261.2407
93.29715,255.11316,5261.522
88.98858,255.27916,5261.923
85.57682,255.40936,5262.2886
81.361946,255.57393,5262.8086
77.19664,255.74004,5263.401
73.07667,255.89824,5264.0557
69.81613,256.0239,5264.631
66.583374,256.14484,5265.2485
63.383595,256.26416,5265.9126
59.434074,256.41446,5266.7944
55.524582,256.55884,5267.691
51.655582,256.70834,5268.6104
48.593,256.83063,5269.3965
44.04794,257.00803,5270.6533
40.302048,257.14706,5271.766
36.595398,257.28366,5272.942
32.925423,257.42618,5274.183
29.279322,257.56464,5275.4766
25.649267,257.7002,5276.8213
22.749971,257.8122,5277.9355
18.397882,257.98624,5279.67
14.76224,258.12628,5281.1636
10.375901,258.29266,5282.9897
6.7000785,258.4395,5284.5347
3.7433822,258.55402,5285.7827
0.027496949,258.70114,5287.3525
-3.7138207,258.85184,5288.9263
-6.728078,258.96967,5290.184
-10.527139,259.1241,5291.746
-14.358907,259.27728,5293.293
-17.450178,259.3965,5294.5205
-21.346027,259.55115,5296.0337
-25.275673,259.70993,5297.523
-29.235336,259.86353,5298.9927
-34.036713,260.04245,5300.7256
-38.07826,260.1998,5302.133
-42.151333,260.34702,5303.5166
-45.440857,260.46405,5304.6
-49.58742,260.62247,5305.9116
-53.769325,260.7805,5307.1787
-57.141186,260.9081,5308.1597
-62.244713,261.10602,5309.5747
-66.53227,261.26892,5310.707
-70.85753,261.42938,5311.8
-74.34027,261.55383,5312.6475
-78.71994,261.70557,5313.674
-83.13407,261.8645,5314.66
-86.69082,261.99863,5315.417
-91.16288,262.16815,5316.3267
-95.66158,262.33167,5317.1973
-99.28565,262.46555,5317.8623
-103.84654,262.63434,5318.653
-108.44053,262.8033,5319.3975
-112.13312,262.94016,5319.9575
-116.778465,263.11237,5320.6167
-121.45373,263.2915,5321.2266
-125.21278,263.43414,5321.6816
-129.93176,263.60736,5322.2085
-134.67586,263.78494,5322.678
-139.44281,263.9586,5323.0933
-143.26462,264.10202,5323.374
-148.04193,264.28067,5323.663
-152.80267,264.46143,5323.877
-157.54753,264.64288,5324.011
-162.28302,264.81265,5324.0776
-167.0206,264.97852,5324.071
-171.76836,265.15378,5323.977
-175.57504,265.30078,5323.836
-180.33948,265.48343,5323.5874
-184.1596,265.62595,5323.336
-188.94638,265.80402,5322.9556
-193.74757,265.97607,5322.511
-197.60126,266.1104,5322.1147
-202.43137,266.29013,5321.5605
-207.27637,266.47662,5320.954
-211.16492,266.61987,5320.444
-216.04309,266.80466,5319.776
-220.93797,266.989,5319.085
-224.86961,267.1311,5318.5215
-229.80472,267.30972,5317.808
-234.75932,267.49738,5317.0933
-239.73201,267.68555,5316.3896
-243.72061,267.8276,5315.843
-249.71213,268.04144,5315.0713
-254.69629,268.22607,5314.4766
-258.67078,268.37198,5314.0327
-263.62726,268.5574,5313.528
-268.56873,268.73312,5313.0747
-273.50586,268.90637,5312.6826
-277.45804,269.0535,5312.4233
-282.407,269.22815,5312.1465
-287.36685,269.40433,5311.9385
-292.33224,269.58453,5311.806
-297.29233,269.76535,5311.75
-301.2559,269.90442,5311.7534
-306.21265,270.07706,5311.8228
-311.1803,270.25208,5311.9673
-316.1646,270.42776,5312.1846
-320.16428,270.5685,5312.406
-325.1765,270.74655,5312.74
-329.18387,270.89093,5313.055
-334.18213,271.07654,5313.514
-339.15637,271.26346,5314.041
-344.1027,271.45288,5314.638
-348.05038,271.6077,5315.167
-352.97763,271.80228,5315.8926
-356.9213,271.95944,5316.5264
-361.8566,272.16122,5317.389
-366.7934,272.37006,5318.325
-371.74686,272.58093,5319.292
-375.72247,272.75787,5320.0864
-380.6977,272.98398,5321.1177
-385.6847,273.20795,5322.177
-389.68738,273.38513,5323.035
-394.71082,273.60422,5324.112
-399.7553,273.81387,5325.1865
-403.80807,273.97803,5326.0405
-408.89688,274.17944,5327.097
-414.0102,274.36807,5328.1436
-418.11905,274.51004,5328.9727
-423.28168,274.68973,5329.9966
-428.46368,274.86963,5331.0073
-433.66592,275.04047,5332.01
-437.8425,275.17096,5332.807
-443.08353,275.3312,5333.7974
-448.3505,275.49954,5334.767
-452.58273,275.64517,5335.52
-457.8926,275.83344,5336.447
-462.15497,275.98184,5337.1763
-467.50668,276.1719,5338.0664
-472.88315,276.36325,5338.9297
-478.2836,276.55817,5339.765
-483.70557,276.7581,5340.571
-490.23572,276.99368,5341.5073
-495.6997,277.18497,5342.2676
-500.0825,277.34262,5342.8633
-505.578,277.53558,5343.5967
-511.0957,277.73602,5344.3174
-516.6322,277.94464,5345.022
-521.0736,278.1032,5345.5786
-526.6442,278.30664,5346.2656
-532.2343,278.5066,5346.9434
-537.8462,278.70786,5347.611
-543.4732,278.91287,5348.266
-550.2481,279.16403,5349.036
-555.91003,279.3806,5349.66
-561.5812,279.5843,5350.273
-566.1207,279.74304,5350.755
-571.8056,279.94766,5351.3433
-578.6407,280.19626,5352.031
-584.3364,280.40533,5352.586
-590.02936,280.62006,5353.1284
-595.7344,280.83194,5353.6616
-601.45056,281.03647,5354.1875
-606.0339,281.1991,5354.6035
-611.7766,281.40598,5355.119
-616.3854,281.57336,5355.5283
-622.1607,281.78287,5356.0337
-627.949,281.9898,5356.536
-632.5843,282.15802,5356.935
-638.3909,282.3693,5357.433
-644.2089,282.5738,5357.93
-648.8451,282.73795,5358.324
-654.58044,282.94846,5358.8096
-660.2373,283.1512,5359.287
-664.68994,283.31238,5359.6616
-670.172,283.51535,5360.12
-675.5622,283.7076,5360.569
-679.80414,283.8625,5360.9214
-685.02423,284.05325,5361.3535
-690.1487,284.2434,5361.776
-695.18146,284.42975,5362.187
-699.14154,284.57285,5362.503
-704.00793,284.7427,5362.8735
-708.784,284.9134,5363.2065
-712.55273,285.0502,5363.455
-717.1983,285.2145,5363.7446
-721.7831,285.36707,5364.008
-725.40784,285.48523,5364.195
-729.881,285.63968,5364.389
-734.29004,285.791,5364.541
-737.77655,285.90695,5364.6304
-742.0783,286.0471,5364.7036
-746.31866,286.17987,5364.7446
-749.66516,286.28378,5364.7705
-753.7922,286.41437,5364.799
-757.8601,286.54205,5364.814
-761.0668,286.63693,5364.8076
-764.9982,286.75305,5364.783
-768.8424,286.8671,5364.7427
-771.8508,286.95306,5364.702
-775.52795,287.05927,5364.648
-779.1216,287.16953,5364.589
-781.9413,287.25702,5364.5337
-785.3954,287.36182,5364.446
-788.77795,287.46228,5364.3325
-791.43463,287.5403,5364.2236
-794.7102,287.64072,5364.071
-797.9521,287.74527,5363.89
-801.162,287.8535,5363.675
-803.7142,287.93808,5363.4746
-806.89667,288.0332,5363.195
-810.0674,288.1278,5362.874
-812.592,288.2076,5362.584
-815.7315,288.3002,5362.184
-818.85205,288.38934,5361.735
-821.33325,288.46115,5361.3354
-824.4164,288.5503,5360.7847
-827.47424,288.6405,5360.171
-829.9008,288.71634,5359.63
-832.9072,288.81052,5358.8965
-835.88135,288.897,5358.1055
-838.23535,288.9596,5357.431
-841.1418,289.03372,5356.53
-844.0001,289.10892,5355.5566
-846.2486,289.17017,5354.727
-849.0132,289.24625,5353.6284
-851.72534,289.31946,5352.467
-854.3879,289.3846,5351.249
-856.479,289.43158,5350.2363
-859.03796,289.48923,5348.9155
-861.5335,289.54776,5347.533
-863.4844,289.59357,5346.3857
-865.86896,289.64612,5344.905
-868.1916,289.6941,5343.3735
-869.9985,289.73215,5342.1113
-872.192,289.78146,5340.485
-874.3161,289.82977,5338.807
-875.9695,289.8644,5337.4326
-877.97736,289.90225,5335.677
-879.91425,289.9379,5333.8774
-881.7136,289.96805,5332.035
-882.8818,289.9676,5330.5405
-884.2971,289.97308,5328.6436
-885.6855,289.98145,5326.7295
-886.7808,289.98743,5325.185
-888.13025,289.99393,5323.2324
-889.4349,290.00095,5321.236
-890.4489,290.0085,5319.6055
-891.698,290.02032,5317.5303
-892.9367,290.0331,5315.421
-893.9262,290.04236,5313.7095
-895.16235,290.05374,5311.544
-896.40265,290.06683,5309.348
-897.3988,290.07953,5307.5703
-898.6465,290.10068,5305.32
-899.891,290.13007,5303.0356
-900.8718,290.1585,5301.1963
-902.079,290.1974,5298.871
-903.2676,290.23965,5296.5015
-904.20435,290.27817,5294.5713
-905.3577,290.334,5292.115
-906.4892,290.39407,5289.6133
-907.5978,290.4503,5287.0635
-908.4622,290.49353,5284.9854
-909.5061,290.5502,5282.3384
-910.5036,290.6134,5279.6396
-911.26807,290.6694,5277.444
-912.18134,290.7435,5274.6543
-913.0486,290.81982,5271.8145
-913.7078,290.88138,5269.509
-914.48926,290.95786,5266.5835
-915.24347,291.03613,5263.6133
-915.82574,291.10297,5261.2046
-916.5055,291.19678,5258.153
-917.1477,291.2953,5255.0596
-917.6401,291.37354,5252.555
-918.22845,291.47876,5249.3853
-918.7914,291.59482,5246.176
-919.32904,291.71915,5242.925
-919.8342,291.85416,5239.6333
-920.3016,291.99954,5236.3037
-920.64606,292.12582,5233.611
-921.04425,292.28726,5230.215
-921.40814,292.444,5226.7812
-921.66406,292.57385,5224.0044
-921.9383,292.74094,5220.5024
-922.1732,292.90112,5216.968
-922.3386,293.01996,5214.114
-922.51764,293.15912,5210.5137
-922.6639,293.29413,5206.8755
-922.76044,293.3988,5203.9395
-922.8595,293.52435,5200.239
-922.93744,293.64294,5196.503
-922.9866,293.73325,5193.489
-923.03564,293.83997,5189.689
-923.0731,293.93918,5185.8535
-923.0954,294.01663,5182.7607
-923.11584,294.10776,5178.867
-923.1291,294.20074,5174.937
-923.13586,294.28226,5171.7656
-923.14343,294.38803,5167.7744
-923.1591,294.49207,5163.766
-923.188,294.58188,5160.57
-923.25775,294.70813,5156.6187
-923.37396,294.8489,5152.732
-923.50726,294.97406,5149.673
-923.7339,295.1446,5145.9116
-924.0338,295.32727,5142.218
-924.3276,295.47867,5139.308
-924.7561,295.66656,5135.721
-925.2624,295.85764,5132.19
-925.7282,296.01462,5129.404
-926.3686,296.2022,5125.9536
-927.08545,296.38873,5122.55
-927.899,296.59903,5119.19
-928.58887,296.7806,5116.5146
-929.496,297.0143,5113.174
-930.47504,297.24667,5109.8457
-931.32184,297.43628,5107.1943
-932.4646,297.68387,5103.8975
-933.7036,297.94632,5100.6206
-934.7654,298.168,5098.0166
-936.1661,298.45004,5094.777
-937.64185,298.73367,5091.558
-938.8667,298.95453,5089.002
-940.456,299.22595,5085.8315
-942.1052,299.49185,5082.6978
-943.46704,299.70456,5080.2334
-945.2246,299.9784,5077.214
-947.04254,300.26077,5074.2656
-948.53735,300.4922,5071.956
-950.4505,300.7853,5069.13
-952.40894,301.0787,5066.366
-954.0077,301.31265,5064.2007
-956.047,301.60733,5061.555
-958.12085,301.89224,5058.9653
-959.7986,302.10553,5056.927
-961.9222,302.35605,5054.421
-964.08075,302.59378,5051.967
-965.8248,302.77014,5050.04
-968.0087,302.97452,5047.6855
-970.1666,303.16272,5045.386
-972.2886,303.33096,5043.1387
-974.3776,303.47696,5040.9434
-976.43964,303.60956,5038.8228
-978.0744,303.719,5037.1953
-980.0789,303.87823,5035.228
-982.0465,304.06018,5033.3203
-983.9827,304.25183,5031.4688
-985.86035,304.4536,5029.682
-988.06116,304.70837,5027.5703
-989.8707,304.91833,5025.804
-991.2985,305.079,5024.379
-993.39233,305.30972,5022.2124
-995.0735,305.50244,5020.3735
-996.3627,305.66882,5018.8745
-997.8998,305.89545,5016.97
-999.3665,306.12335,5015.039
-1000.7629,306.34866,5013.084
-1001.8329,306.52454,5011.505
-1003.1119,306.73663,5009.5146
-1004.08813,306.90005,5007.911
-1005.2457,307.09857,5005.893
-1006.32874,307.2942,5003.8584
-1007.3312,307.49127,5001.8037
-1008.07556,307.6511,5000.1377
-1008.94507,307.8486,4998.0234
-1009.75757,308.0434,4995.868
-1010.36786,308.19995,4994.111
-1011.08325,308.39603,4991.873
-1011.7484,308.5927,4989.587
-1012.2444,308.75064,4987.7227
-1012.8178,308.94873,4985.3477
-1013.3364,309.14816,4982.924
-1013.71106,309.30896,4980.95
-1014.12756,309.51065,4978.4424
-1014.5016,309.7107,4975.8887
-1014.84686,309.91425,4973.286
-1015.09814,310.07983,4971.168
-1015.3616,310.287,4968.4814
-1015.5325,310.45123,4966.3022
-1015.6992,310.65958,4963.5366
-1015.815,310.8722,4960.725
-1015.8791,311.09705,4957.867
-1015.9001,311.28464,4955.548
-1015.8957,311.52722,4952.609
-1015.8608,311.78824,4949.625
-1015.8161,312.00668,4947.211
-1015.7455,312.2866,4944.158
-1015.6619,312.5762,4941.0635
-1015.5865,312.81848,4938.5566
-1015.4808,313.13007,4935.3896
-1015.36096,313.45178,4932.18
-1015.2544,313.7149,4929.586
-1015.10693,314.04846,4926.309
-1014.9392,314.38617,4922.9956
-1014.78357,314.6632,4920.3184
-1014.5555,315.01263,4916.9463
-1014.2817,315.36243,4913.577
-1014.03064,315.63934,4910.872
-1013.6738,315.9768,4907.481
-1013.2598,316.30606,4904.0947
-1012.88043,316.567,4901.4014
-1012.3379,316.895,4898.065
-1011.7201,317.2235,4894.767
-1011.1733,317.48456,4892.1587
-1010.419,317.8123,4888.9395
-1009.59503,318.13525,4885.7607
-1008.8875,318.38925,4883.25
-1007.9347,318.70642,4880.154
-1006.90204,319.02573,4877.104
-1006.02216,319.28006,4874.694
-1004.8538,319.59653,4871.706
-1003.6102,319.91135,4868.738
-1002.56323,320.16138,4866.376
-1001.1868,320.47403,4863.44
-999.7309,320.7891,4860.523
-998.5084,321.04315,4858.207
-996.91187,321.36136,4855.336
-995.23615,321.68375,4852.4956
-993.8377,321.9461,4850.248
-992.0282,322.2731,4847.4717
-990.1583,322.59464,4844.737
-988.6206,322.85016,4842.5884
-986.6462,323.1734,4839.97
-984.6225,323.49875,4837.432
-982.97296,323.758,4835.458
-980.4523,324.1392,4832.58
-978.30334,324.453,4830.257
-976.1034,324.77014,4828.009
-973.8528,325.0902,4825.837
-972.0169,325.34515,4824.1484
-969.68207,325.66235,4822.1006
-967.7828,325.9153,4820.514
-965.3692,326.23022,4818.5947
-962.91125,326.54553,4816.747
-959.9044,326.9271,4814.6343
-957.8684,327.18152,4813.2886
-955.288,327.49585,4811.6704
-952.66455,327.8085,4810.125
-949.44336,328.18973,4808.3677
-947.2475,328.45078,4807.245
-944.46106,328.7882,4805.865
-941.63226,329.13507,4804.5083
-939.33624,329.41473,4803.444
-936.42365,329.77203,4802.1343
-933.4752,330.143,4800.825
-931.1004,330.4415,4799.7656
-928.1131,330.8115,4798.4165
-925.1084,331.1882,4797.0264
-921.4841,331.65445,4795.301
-919.06036,331.97003,4794.117
-916.02264,332.36716,4792.602
-912.9685,332.76172,4791.0522
-910.506,333.0768,4789.7974
-907.40784,333.4658,4788.21
-904.2873,333.84985,4786.5977
-901.78015,334.1575,4785.292
-898.6405,334.53494,4783.652
-895.4979,334.9012,4782.0107
-892.9832,335.18613,4780.702
-889.8326,335.52472,4779.075
-886.67194,335.84137,4777.4663
-884.13776,336.07965,4776.1978
-880.9652,336.35464,4774.635
-877.7901,336.5894,4773.0815
-875.2444,336.74945,4771.848
-872.0319,336.93048,4770.3247
-868.761,337.10983,4768.8335
-866.1087,337.2521,4767.669
-862.75745,337.42535,4766.225
-859.36847,337.59125,4764.7944
-856.6221,337.7183,4763.672
-853.1406,337.87637,4762.3027
-850.32605,338.00223,4761.2314
-846.7684,338.15338,4759.915
-843.16504,338.3017,4758.6284
-839.51465,338.45532,4757.372
-836.56396,338.58057,4756.3843
-832.8393,338.73993,4755.171
-829.07434,338.89636,4753.9814
-826.0307,339.02594,4753.056
-822.1866,339.19934,4751.9365
-818.30237,339.37918,4750.8545
-815.1637,339.5289,4750.017
-811.2035,339.73227,4749.011
-807.2179,339.95224,4748.0503
-804.0272,340.1364,4747.311
-800.0648,340.3798,4746.426
-796.149,340.63702,4745.5786
-793.0568,340.85245,4744.925
-789.24713,341.1299,4744.132
-785.50684,341.41077,4743.3613
-782.5682,341.62927,4742.7573
-778.97363,341.8953,4742.0166
-775.4711,342.15103,4741.2925
-772.7415,342.3485,4740.7227
-769.4327,342.5951,4740.0137
-766.21533,342.83743,4739.2983
-763.69025,343.02008,4738.7183
-760.5731,343.23343,4737.968
-757.48834,343.43765,4737.174
